label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125
love,0.0,0.0,0.0,-0.1675560623407364,-0.03718641772866249,-0.05252911522984505,-0.3218995928764343,-0.18324005603790283,-0.07840564846992493,-0.4119986593723297,-0.30828192830085754,-0.10866355895996094,-0.45897701382637024,-0.42827025055885315,-0.13474410772323608,-0.2438700944185257,-0.4702017307281494,-0.027400443330407143,-0.28644466400146484,-0.6896770596504211,-0.08368392288684845,-0.3148699998855591,-0.8220841884613037,-0.1124737411737442,-0.339826762676239,-0.9315544962882996,-0.12932133674621582,-0.15848128497600555,-0.4891207218170166,-0.03602379187941551,-0.21887291967868805,-0.5990330576896667,-0.1610981971025467,-0.20614221692085266,-0.4177093207836151,-0.1944054514169693,-0.18557827174663544,-0.2772013247013092,-0.18074186146259308,-0.0682154968380928,-0.49270129203796387,-0.05371639505028725,-0.11412201821804047,-0.6048656105995178,-0.16914002597332,-0.1124926283955574,-0.43722599744796753,-0.16009950637817383,-0.11028070747852325,-0.3136006295681,-0.11438088119029999,0.028163477778434753,-0.4850282073020935,-0.0754108652472496,0.010570624843239784,-0.6619826555252075,-0.14432081580162048,-0.0019174030749127269,-0.767727792263031,-0.1481200009584427,-0.01998131349682808,-0.8816736936569214,-0.13027550280094147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
love,0.0,0.0,0.0,-0.16350997984409332,-0.044675566256046295,-0.046235207468271255,-0.3180605471134186,-0.1976965069770813,-0.06566964089870453,-0.4054580330848694,-0.3217223286628723,-0.09070916473865509,-0.4550769329071045,-0.4396732449531555,-0.1123727336525917,-0.24718418717384338,-0.46292030811309814,-0.023120855912566185,-0.297288715839386,-0.6821912527084351,-0.07488146424293518,-0.33205685019493103,-0.814016580581665,-0.10008253157138824,-0.3662267029285431,-0.9234440922737122,-0.11458151787519455,-0.16367146372795105,-0.48803412914276123,-0.03280309960246086,-0.23309636116027832,-0.5803012847900391,-0.15082038938999176,-0.21486419439315796,-0.4078470468521118,-0.18201275169849396,-0.18918666243553162,-0.2739061713218689,-0.1691606044769287,-0.07565884292125702,-0.49509158730506897,-0.0506565161049366,-0.13629963994026184,-0.5940449237823486,-0.16272877156734467,-0.12838374078273773,-0.4264277219772339,-0.15472979843616486,-0.11844245344400406,-0.30184608697891235,-0.1108870729804039,0.019079361110925674,-0.49270394444465637,-0.07177606225013733,-0.008647390641272068,-0.666907548904419,-0.13814373314380646,-0.026099439710378647,-0.768766462802887,-0.14174671471118927,-0.046306148171424866,-0.8754717111587524,-0.12469054013490677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
love,0.0,0.0,0.0,-0.15558598935604095,-0.05248072370886803,-0.04268764704465866,-0.29422733187675476,-0.2128540575504303,-0.06387266516685486,-0.36915749311447144,-0.3436216711997986,-0.09195775538682938,-0.41512322425842285,-0.46660763025283813,-0.11630276590585709,-0.2190268486738205,-0.4714820683002472,-0.022255415096879005,-0.2645953297615051,-0.6978936195373535,-0.07361312955617905,-0.2962310016155243,-0.8295674324035645,-0.09971936047077179,-0.32992634177207947,-0.9370114803314209,-0.1147090271115303,-0.13982146978378296,-0.48672136664390564,-0.03401723504066467,-0.21757067739963531,-0.5712246894836426,-0.14930683374404907,-0.20626400411128998,-0.3976908326148987,-0.18017637729644775,-0.1853184700012207,-0.2629769444465637,-0.168711856007576,-0.056478843092918396,-0.4886927008628845,-0.053281400352716446,-0.1273672729730606,-0.5903019905090332,-0.16125260293483734,-0.12336618453264236,-0.42078927159309387,-0.14917059242725372,-0.11355198919773102,-0.29483887553215027,-0.1041024848818779,0.034871138632297516,-0.48428604006767273,-0.07600056380033493,0.006087020039558411,-0.6605208516120911,-0.13877823948860168,-0.015331900678575039,-0.7609701752662659,-0.13797032833099365,-0.03960290178656578,-0.866110622882843,-0.11825671046972275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
love,0.0,0.0,0.0,-0.1548684537410736,-0.05131051316857338,-0.03724473714828491,-0.29280486702919006,-0.21218597888946533,-0.054757487028837204,-0.36572229862213135,-0.33811184763908386,-0.07947096228599548,-0.4125334322452545,-0.45530688762664795,-0.10057826340198517,-0.21924176812171936,-0.474372923374176,-0.018306104466319084,-0.26528388261795044,-0.6976495981216431,-0.06731024384498596,-0.29975470900535583,-0.8293172121047974,-0.09129998832941055,-0.3344709873199463,-0.9365783929824829,-0.10464276373386383,-0.14020080864429474,-0.49006450176239014,-0.031661443412303925,-0.22219394147396088,-0.5737621784210205,-0.14339621365070343,-0.208535298705101,-0.40008893609046936,-0.1715599149465561,-0.1853109747171402,-0.2668271064758301,-0.1580103188753128,-0.057405222207307816,-0.49134543538093567,-0.05178597941994667,-0.13241948187351227,-0.5845199823379517,-0.1561366468667984,-0.12297876179218292,-0.41578784584999084,-0.14196889102458954,-0.11031761020421982,-0.2941856384277344,-0.09590902179479599,0.033057406544685364,-0.48576819896698,-0.0749405100941658,0.0002454684872645885,-0.6571287512779236,-0.13437925279140472,-0.02393571101129055,-0.7537712454795837,-0.1308722198009491,-0.0529484823346138,-0.8582767844200134,-0.10962758958339691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
love,0.0,0.0,0.0,-0.15522702038288116,-0.05316605046391487,-0.03916392847895622,-0.29680678248405457,-0.2149244248867035,-0.05760127678513527,-0.3720060884952545,-0.34243565797805786,-0.08288880437612534,-0.41927316784858704,-0.45981329679489136,-0.10458932816982269,-0.2223450392484665,-0.47683632373809814,-0.02054053731262684,-0.27343040704727173,-0.6963732242584229,-0.07063618302345276,-0.31135186553001404,-0.8250020146369934,-0.0957888811826706,-0.3499433994293213,-0.9302904605865479,-0.1099962368607521,-0.14335286617279053,-0.49475276470184326,-0.0332462377846241,-0.2270052582025528,-0.5779168605804443,-0.14585629105567932,-0.21278531849384308,-0.4033644199371338,-0.1743120700120926,-0.18972858786582947,-0.27011746168136597,-0.16094990074634552,-0.06058168038725853,-0.4969109892845154,-0.05294422432780266,-0.1381080001592636,-0.5917699337005615,-0.15847927331924438,-0.12862154841423035,-0.42091333866119385,-0.14438921213150024,-0.11537768691778183,-0.2969048321247101,-0.09810508787631989,0.029972419142723083,-0.49081411957740784,-0.07580547779798508,-0.005375937558710575,-0.6632495522499084,-0.13581128418445587,-0.030289728194475174,-0.7606917023658752,-0.13268081843852997,-0.058586668223142624,-0.8657855987548828,-0.11169059574604034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
love,0.0,0.0,0.0,-0.16451159119606018,-0.06178619712591171,-0.04315344616770744,-0.3179294168949127,-0.22918422520160675,-0.06150786951184273,-0.40324655175209045,-0.36282944679260254,-0.08590362221002579,-0.464437335729599,-0.4804776608943939,-0.10616370290517807,-0.24393391609191895,-0.4587150812149048,-0.026202404871582985,-0.3079160749912262,-0.6765566468238831,-0.07767850905656815,-0.3552778661251068,-0.8010776042938232,-0.10185562819242477,-0.40176302194595337,-0.9081678986549377,-0.11754803359508514,-0.1580129861831665,-0.48525622487068176,-0.03745530545711517,-0.2412407249212265,-0.5631428360939026,-0.1551244705915451,-0.22425797581672668,-0.3831203579902649,-0.18227264285087585,-0.19533409178256989,-0.2501017451286316,-0.1691020280122757,-0.06702213734388351,-0.4885333776473999,-0.05651165544986725,-0.1407271921634674,-0.5787563920021057,-0.16679547727108002,-0.13438096642494202,-0.40488216280937195,-0.15154969692230225,-0.12210702151060104,-0.27702227234840393,-0.10576494038105011,0.03095412254333496,-0.4795568585395813,-0.07925733178853989,0.0015049398643895984,-0.6401087641716003,-0.14595596492290497,-0.0208198931068182,-0.7363201379776001,-0.14791224896907806,-0.04585759714245796,-0.8380450010299683,-0.13146179914474487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
love,0.0,0.0,0.0,-0.15774594247341156,-0.05551917105913162,-0.04851645976305008,-0.3100171983242035,-0.22206899523735046,-0.06947280466556549,-0.39487215876579285,-0.35358723998069763,-0.0947992354631424,-0.4557003974914551,-0.47076061367988586,-0.11602580547332764,-0.2369682639837265,-0.4548633396625519,-0.03528546541929245,-0.2973201870918274,-0.67520672082901,-0.08862167596817017,-0.340442955493927,-0.80619877576828,-0.11385846138000488,-0.38434138894081116,-0.9139810800552368,-0.1300775110721588,-0.15186987817287445,-0.4789391756057739,-0.04467227682471275,-0.231455460190773,-0.5528786778450012,-0.16426926851272583,-0.2137386053800583,-0.37513503432273865,-0.1922961324453354,-0.18622055649757385,-0.239285409450531,-0.17947562038898468,-0.061151910573244095,-0.47935113310813904,-0.06217623129487038,-0.13023348152637482,-0.5641052722930908,-0.1735430657863617,-0.12777261435985565,-0.39963993430137634,-0.16141179203987122,-0.12139884382486343,-0.27712973952293396,-0.11808903515338898,0.03589245304465294,-0.4687367081642151,-0.08360452950000763,0.009975139051675797,-0.6296283602714539,-0.1523008942604065,-0.011250315234065056,-0.7256536483764648,-0.15692663192749023,-0.03771819546818733,-0.8261793851852417,-0.142293781042099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
love,0.0,0.0,0.0,-0.16208690404891968,-0.04845346882939339,-0.05123024061322212,-0.3229365944862366,-0.2036670744419098,-0.07428497821092606,-0.41317451000213623,-0.3319379985332489,-0.10005881637334824,-0.46843796968460083,-0.45250096917152405,-0.12096007168292999,-0.2548639476299286,-0.448426216840744,-0.04284552484750748,-0.3105695843696594,-0.6719464659690857,-0.09808912873268127,-0.34962886571884155,-0.8005991578102112,-0.12352010607719421,-0.3883886933326721,-0.9107767939567566,-0.14014194905757904,-0.167042076587677,-0.4749588966369629,-0.05035455897450447,-0.23813416063785553,-0.5615872144699097,-0.171605184674263,-0.2157338559627533,-0.38053396344184875,-0.19872921705245972,-0.18706588447093964,-0.24569503962993622,-0.1852291375398636,-0.07287812232971191,-0.4771348536014557,-0.06578651815652847,-0.13295121490955353,-0.5698869228363037,-0.1803290694952011,-0.12480359524488449,-0.4010659158229828,-0.16819390654563904,-0.11703886836767197,-0.27795693278312683,-0.1243324875831604,0.026584478095173836,-0.46662989258766174,-0.08484864234924316,0.005945082753896713,-0.6303628087043762,-0.15800610184669495,-0.014306001365184784,-0.7281591296195984,-0.16514025628566742,-0.04187328740954399,-0.8326420187950134,-0.15181101858615875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
love,0.0,0.0,0.0,-0.16446621716022491,-0.0430014505982399,-0.05675200745463371,-0.32962390780448914,-0.2012438029050827,-0.08240197598934174,-0.4221825897693634,-0.3337539732456207,-0.11008035391569138,-0.4766494631767273,-0.46020030975341797,-0.13245894014835358,-0.2647940218448639,-0.45217666029930115,-0.04212994500994682,-0.3210863471031189,-0.6745283603668213,-0.09606771171092987,-0.35992172360420227,-0.801550567150116,-0.11957378685474396,-0.3981458246707916,-0.9073500037193298,-0.13489249348640442,-0.1758817881345749,-0.4808802902698517,-0.04904793202877045,-0.24902507662773132,-0.5648855566978455,-0.17476846277713776,-0.22586171329021454,-0.3787080943584442,-0.2047598510980606,-0.19627605378627777,-0.23730066418647766,-0.19108018279075623,-0.07991401106119156,-0.48310723900794983,-0.06460016965866089,-0.13949142396450043,-0.570311963558197,-0.18399426341056824,-0.1337885707616806,-0.4011285901069641,-0.17550936341285706,-0.13010212779045105,-0.27792829275131226,-0.13240832090377808,0.02085278183221817,-0.4721750020980835,-0.08390366286039352,0.0005309840198606253,-0.6382402181625366,-0.1603437066078186,-0.015286616049706936,-0.7386187314987183,-0.16981588304042816,-0.03967854008078575,-0.8454580307006836,-0.15730847418308258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
love,0.0,0.0,0.0,-0.16153424978256226,-0.037986621260643005,-0.062057316303253174,-0.32216858863830566,-0.187886580824852,-0.09629788994789124,-0.41968482732772827,-0.3231147527694702,-0.13197332620620728,-0.45958858728408813,-0.4593100845813751,-0.16291598975658417,-0.2569361627101898,-0.454791396856308,-0.04759111627936363,-0.29479947686195374,-0.6819677948951721,-0.10577715188264847,-0.3217805027961731,-0.8138113617897034,-0.13476155698299408,-0.34675073623657227,-0.9253302216529846,-0.15338832139968872,-0.16890592873096466,-0.4783068597316742,-0.0528610534965992,-0.20802676677703857,-0.5814254879951477,-0.18169784545898438,-0.1881086826324463,-0.40199771523475647,-0.2177087813615799,-0.17124837636947632,-0.2585251033306122,-0.20718760788440704,-0.07409605383872986,-0.48165059089660645,-0.06633677333593369,-0.09917298704385757,-0.5936915874481201,-0.18271967768669128,-0.09350715577602386,-0.44407281279563904,-0.17612624168395996,-0.09777450561523438,-0.32673344016075134,-0.13457238674163818,0.024510454386472702,-0.4690955579280853,-0.08392999321222305,0.013131591491401196,-0.6467739939689636,-0.15566354990005493,0.012120361439883709,-0.7566314935684204,-0.16168037056922913,0.004267769865691662,-0.8680856227874756,-0.14594875276088715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
love,0.0,0.0,0.0,-0.15808428823947906,-0.033516306430101395,-0.06949425488710403,-0.3202701210975647,-0.17703761160373688,-0.10641086101531982,-0.42316552996635437,-0.3181346356868744,-0.1438613086938858,-0.4607437551021576,-0.45949476957321167,-0.17550979554653168,-0.2612290680408478,-0.4466743767261505,-0.04819204658269882,-0.29328635334968567,-0.6759371757507324,-0.10934972018003464,-0.315355509519577,-0.8118063807487488,-0.1402459740638733,-0.3333476185798645,-0.9291473627090454,-0.15988893806934357,-0.17358863353729248,-0.47129565477371216,-0.04981221631169319,-0.20159049332141876,-0.5896212458610535,-0.18261918425559998,-0.17967133224010468,-0.4030166268348694,-0.21937353909015656,-0.164423406124115,-0.25693050026893616,-0.20808008313179016,-0.07975087314844131,-0.4771164357662201,-0.06087665259838104,-0.09550623595714569,-0.60593581199646,-0.18074877560138702,-0.08729156851768494,-0.45035699009895325,-0.1737595647573471,-0.09178584814071655,-0.32997000217437744,-0.1306898593902588,0.015458203852176666,-0.466009259223938,-0.07690740376710892,0.010159111581742764,-0.6441217660903931,-0.15103253722190857,0.007895370945334435,-0.7563747763633728,-0.1591915637254715,-0.0024486789479851723,-0.8714492321014404,-0.14466887712478638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
love,0.0,0.0,0.0,-0.1604110151529312,-0.0357663556933403,-0.06465776264667511,-0.32315000891685486,-0.18234838545322418,-0.0988050028681755,-0.4242030084133148,-0.32193970680236816,-0.13424555957317352,-0.45911145210266113,-0.46161818504333496,-0.16402773559093475,-0.2600512206554413,-0.4586887061595917,-0.04203089699149132,-0.2897874116897583,-0.6851369142532349,-0.10102775692939758,-0.30932849645614624,-0.8195300102233887,-0.13141807913780212,-0.32541623711586,-0.9335590600967407,-0.15023913979530334,-0.171268492937088,-0.4809233844280243,-0.04475398361682892,-0.1981573849916458,-0.5993969440460205,-0.17362697422504425,-0.1765543520450592,-0.4144899249076843,-0.2100774198770523,-0.162447988986969,-0.2688887119293213,-0.19902783632278442,-0.07658735662698746,-0.48580610752105713,-0.05635480582714081,-0.09240087121725082,-0.614774227142334,-0.17356273531913757,-0.08192136883735657,-0.45734819769859314,-0.1663103997707367,-0.08454856276512146,-0.3354998230934143,-0.12310795485973358,0.019773660227656364,-0.4739229381084442,-0.07238227874040604,0.015249848365783691,-0.6532531976699829,-0.1439685821533203,0.014798536896705627,-0.7633067965507507,-0.14998416602611542,0.006313005927950144,-0.8765476942062378,-0.13372598588466644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
love,0.0,0.0,0.0,-0.16009466350078583,-0.033235952258110046,-0.06270185112953186,-0.3215588331222534,-0.1803683042526245,-0.09488403052091599,-0.4242001473903656,-0.31945207715034485,-0.12880074977874756,-0.4640468955039978,-0.4541800916194916,-0.15752467513084412,-0.25847429037094116,-0.4594978392124176,-0.039847537875175476,-0.2868715822696686,-0.6858585476875305,-0.09853257238864899,-0.3076011538505554,-0.8201301693916321,-0.1282559633255005,-0.3245382308959961,-0.9344972372055054,-0.14625246822834015,-0.16999569535255432,-0.4808891713619232,-0.042880646884441376,-0.19881808757781982,-0.5978893637657166,-0.17182306945323944,-0.1778053194284439,-0.41051357984542847,-0.20751431584358215,-0.1635342538356781,-0.2644076943397522,-0.19506177306175232,-0.07658728212118149,-0.4856000542640686,-0.05474881827831268,-0.09322486817836761,-0.6074065566062927,-0.17227865755558014,-0.08323720842599869,-0.4477325677871704,-0.16513298451900482,-0.08598289638757706,-0.3281216323375702,-0.12115318328142166,0.018630171194672585,-0.47390511631965637,-0.07077407091856003,0.014665910042822361,-0.6531943082809448,-0.14112700521945953,0.013528803363442421,-0.7629972696304321,-0.14630547165870667,0.003621774259954691,-0.877784252166748,-0.12932133674621582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
love,0.0,0.0,0.0,-0.1612425297498703,-0.03757701814174652,-0.06149905547499657,-0.3181071877479553,-0.1951579600572586,-0.09197665005922318,-0.41074249148368835,-0.33560431003570557,-0.12488351762294769,-0.4517684876918793,-0.46711668372154236,-0.15294060111045837,-0.24370908737182617,-0.47193077206611633,-0.038071408867836,-0.2753155827522278,-0.6961939334869385,-0.09657866507768631,-0.2982497811317444,-0.8275694847106934,-0.12541669607162476,-0.3171050548553467,-0.9376325011253357,-0.14244191348552704,-0.15751472115516663,-0.49069052934646606,-0.04330970719456673,-0.2036219984292984,-0.6091865301132202,-0.17343446612358093,-0.18759454786777496,-0.418915718793869,-0.20657090842723846,-0.16824454069137573,-0.27308177947998047,-0.1907828450202942,-0.06564672291278839,-0.4904165267944336,-0.05796537920832634,-0.0953788310289383,-0.6100177764892578,-0.17690059542655945,-0.08994163572788239,-0.44340938329696655,-0.16725638508796692,-0.09013170748949051,-0.32146888971328735,-0.12007470428943634,0.02973136492073536,-0.47482651472091675,-0.07711661607027054,0.01832873746752739,-0.6514843106269836,-0.14791648089885712,0.012439848855137825,-0.756970226764679,-0.1517466902732849,0.0007089501596055925,-0.8709564805030823,-0.13324110209941864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
love,0.0,0.0,0.0,-0.16088175773620605,-0.04143558815121651,-0.05654933676123619,-0.31938090920448303,-0.2045832723379135,-0.08250195533037186,-0.40934595465660095,-0.34528326988220215,-0.1116396114230156,-0.45292556285858154,-0.4724866449832916,-0.1361483782529831,-0.24403266608715057,-0.4771633744239807,-0.03253788501024246,-0.27626901865005493,-0.699616014957428,-0.08814520388841629,-0.2989862561225891,-0.8305342793464661,-0.1142948791384697,-0.3173404037952423,-0.9394221901893616,-0.12954162061214447,-0.15739358961582184,-0.49683067202568054,-0.03942228853702545,-0.20602606236934662,-0.6132248044013977,-0.16584986448287964,-0.19378694891929626,-0.42199280858039856,-0.19680431485176086,-0.17594020068645477,-0.27983033657073975,-0.18013876676559448,-0.06509510427713394,-0.49570950865745544,-0.05551722273230553,-0.09761130064725876,-0.607190728187561,-0.17366831004619598,-0.09807395190000534,-0.43811488151550293,-0.1652987003326416,-0.10162365436553955,-0.31829023361206055,-0.11913283169269562,0.03220723941922188,-0.4799516201019287,-0.07554001361131668,0.02009981870651245,-0.6579486727714539,-0.14717239141464233,0.010284260846674442,-0.7633652687072754,-0.15251894295215607,-0.004468197003006935,-0.8771021366119385,-0.13517723977565765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
